time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-13 00:00:00+00:00,,,5,4
2024-10-14 00:00:00+00:00,,,57,8
2024-10-15 00:00:00+00:00,,,221,15
2024-10-16 00:00:00+00:00,12.0,2.0,29,12
2024-10-17 00:00:00+00:00,15.0,2.0,131,12
2024-10-18 00:00:00+00:00,65.0,4.0,292,12
2024-10-19 00:00:00+00:00,87.0,5.0,42,5
2024-10-20 00:00:00+00:00,35.0,2.0,74,5
2024-10-21 00:00:00+00:00,39.0,2.0,255,14
2024-10-22 00:00:00+00:00,57.0,6.0,218,18
2024-10-23 00:00:00+00:00,73.0,2.0,122,13
2024-10-24 00:00:00+00:00,56.0,4.0,139,17
2024-10-25 00:00:00+00:00,175.0,4.0,233,16
2024-10-26 00:00:00+00:00,,,13,6
