referrer,views_total,views_unique
github.com,531,16
jonescompneurolab.github.io,69,6
Google,19,10
neurostars.org,15,1
sjquant.tistory.com,12,1
mail.google.com,2,2
hnn.brown.edu,2,2
researchgate.net,2,1
output.circle-artifacts.com,1,1
