time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-04 00:00:00+00:00,1.0,1.0,11,5
2023-02-05 00:00:00+00:00,,,1,1
2023-02-06 00:00:00+00:00,1.0,1.0,8,4
2023-02-07 00:00:00+00:00,1.0,1.0,1,1
2023-02-08 00:00:00+00:00,9.0,3.0,18,3
2023-02-09 00:00:00+00:00,16.0,2.0,31,5
2023-02-10 00:00:00+00:00,,,15,4
2023-02-11 00:00:00+00:00,17.0,3.0,8,3
2023-02-12 00:00:00+00:00,1.0,1.0,15,3
2023-02-13 00:00:00+00:00,22.0,1.0,33,5
2023-02-14 00:00:00+00:00,11.0,4.0,33,7
2023-02-15 00:00:00+00:00,24.0,6.0,26,3
2023-02-16 00:00:00+00:00,22.0,4.0,53,6
2023-02-17 00:00:00+00:00,2.0,1.0,21,5
