time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-25 00:00:00+00:00,5,4,3,3
2025-05-26 00:00:00+00:00,2,1,9,4
2025-05-27 00:00:00+00:00,6,3,1,1
2025-05-28 00:00:00+00:00,107,8,111,4
2025-05-29 00:00:00+00:00,53,5,118,9
2025-05-30 00:00:00+00:00,25,3,56,10
2025-05-31 00:00:00+00:00,2,2,1,1
2025-06-01 00:00:00+00:00,2,2,19,4
2025-06-02 00:00:00+00:00,31,5,106,5
2025-06-03 00:00:00+00:00,21,6,77,9
2025-06-04 00:00:00+00:00,65,6,217,9
2025-06-05 00:00:00+00:00,60,5,157,7
2025-06-06 00:00:00+00:00,14,4,60,8
2025-06-07 00:00:00+00:00,4,4,1,1
