referrer,views_total,views_unique
github.com,739,26
jonescompneurolab.github.io,58,13
neurostars.org,42,14
Google,38,21
hnn.brown.edu,5,3
linkedin.com,5,1
chatgpt.com,3,1
Yahoo,1,1
qwant.com,1,1
