time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-24 00:00:00+00:00,16,12,159,10
2025-09-25 00:00:00+00:00,37,22,3,2
2025-09-26 00:00:00+00:00,35,26,7,4
2025-09-27 00:00:00+00:00,9,7,7,3
2025-09-28 00:00:00+00:00,8,7,2,2
2025-09-29 00:00:00+00:00,22,15,65,6
2025-09-30 00:00:00+00:00,33,12,77,7
2025-10-01 00:00:00+00:00,13,11,16,3
2025-10-02 00:00:00+00:00,19,9,81,7
2025-10-03 00:00:00+00:00,40,5,31,4
2025-10-04 00:00:00+00:00,76,56,8,2
2025-10-05 00:00:00+00:00,4,3,2,2
2025-10-06 00:00:00+00:00,231,27,169,5
2025-10-07 00:00:00+00:00,67,8,61,8
