time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-05 00:00:00+00:00,1.0,1.0,15,4
2024-05-06 00:00:00+00:00,72.0,4.0,223,7
2024-05-07 00:00:00+00:00,30.0,2.0,201,11
2024-05-08 00:00:00+00:00,142.0,9.0,380,17
2024-05-09 00:00:00+00:00,49.0,3.0,283,7
2024-05-10 00:00:00+00:00,63.0,2.0,196,7
2024-05-11 00:00:00+00:00,1.0,1.0,31,5
2024-05-12 00:00:00+00:00,2.0,2.0,37,6
2024-05-13 00:00:00+00:00,46.0,3.0,199,17
2024-05-14 00:00:00+00:00,34.0,6.0,136,8
2024-05-15 00:00:00+00:00,108.0,2.0,302,14
2024-05-16 00:00:00+00:00,80.0,7.0,179,13
2024-05-17 00:00:00+00:00,20.0,4.0,88,9
2024-05-18 00:00:00+00:00,,,12,4
