referrer,views_total,views_unique
github.com,145,15
jonescompneurolab.github.io,40,8
neurostars.org,29,11
Google,22,7
hnn.brown.edu,8,2
chatgpt.com,5,3
joss.theoj.org,4,1
mne.discourse.group,2,1
com.google.android.gm,2,1
Bing,1,1
