url_path,views_total,views_unique
/jonescompneurolab/hnn-core,101,35
/jonescompneurolab/hnn-core/tree/master/hnn_core,40,6
/jonescompneurolab/hnn-core/pull/696,30,5
/jonescompneurolab/hnn-core/pulls,13,6
/jonescompneurolab/hnn-core/tree/master/hnn_core/optimization,12,1
/jonescompneurolab/hnn-core/tree/master/hnn_core/gui,11,4
/jonescompneurolab/hnn-core/issues,8,5
/jonescompneurolab/hnn-core/blob/34d972ce8a57d4a04a281a312884f7daa597ec49/hnn_core/tests/test_gui.py,8,2
/jonescompneurolab/hnn-core/pull/696/files,7,3
/jonescompneurolab/hnn-core/blob/master/hnn_core/gui/gui.py,7,2
