referrer,views_total,views_unique
github.com,83,12
jonescompneurolab.github.io,21,10
Google,21,9
hnn.brown.edu,3,2
github-at-brown.github.io,3,2
mail.google.com,2,1
chatgpt.com,2,1
joss.theoj.org,1,1
com.google.android.gm,1,1
edgeservices.bing.com,1,1
