time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-09 00:00:00+00:00,30.0,6.0,74,10
2025-01-10 00:00:00+00:00,54.0,6.0,220,9
2025-01-11 00:00:00+00:00,2.0,2.0,2,1
2025-01-12 00:00:00+00:00,,,45,13
2025-01-13 00:00:00+00:00,3.0,3.0,83,6
2025-01-14 00:00:00+00:00,62.0,5.0,246,16
2025-01-15 00:00:00+00:00,1.0,1.0,75,10
2025-01-16 00:00:00+00:00,13.0,3.0,97,22
2025-01-17 00:00:00+00:00,38.0,5.0,132,14
2025-01-18 00:00:00+00:00,,,2,2
2025-01-19 00:00:00+00:00,,,4,3
2025-01-20 00:00:00+00:00,,,16,7
2025-01-21 00:00:00+00:00,61.0,5.0,94,12
2025-01-22 00:00:00+00:00,1.0,1.0,66,18
