referrer,views_total,views_unique
Google,104,12
github.com,99,12
jonescompneurolab.github.io,55,7
neurostars.org,39,12
hnn.brown.edu,7,4
joss.theoj.org,2,1
mne.discourse.group,2,1
chatgpt.com,2,1
ecosia.org,2,1
pypi.org,1,1
