referrer,views_total,views_unique
github.com,104,14
Google,102,11
jonescompneurolab.github.io,55,7
neurostars.org,32,12
hnn.brown.edu,16,6
joss.theoj.org,3,1
dylansdaniels.github.io,2,2
ecosia.org,2,1
chatgpt.com,2,1
mne.discourse.group,2,1
