time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-02 00:00:00+00:00,1.0,1.0,28,5
2024-12-03 00:00:00+00:00,25.0,3.0,50,5
2024-12-04 00:00:00+00:00,1.0,1.0,18,9
2024-12-05 00:00:00+00:00,1.0,1.0,33,7
2024-12-06 00:00:00+00:00,1.0,1.0,17,3
2024-12-07 00:00:00+00:00,2.0,2.0,2,2
2024-12-08 00:00:00+00:00,,,7,4
2024-12-09 00:00:00+00:00,,,10,4
2024-12-10 00:00:00+00:00,,,18,9
2024-12-11 00:00:00+00:00,1.0,1.0,17,4
2024-12-12 00:00:00+00:00,28.0,3.0,33,7
2024-12-13 00:00:00+00:00,14.0,3.0,4,3
2024-12-14 00:00:00+00:00,1.0,1.0,13,3
2024-12-15 00:00:00+00:00,1.0,1.0,6,1
