time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-24 00:00:00+00:00,78.0,8.0,193,11
2025-02-25 00:00:00+00:00,32.0,4.0,31,9
2025-02-26 00:00:00+00:00,3.0,3.0,65,8
2025-02-27 00:00:00+00:00,16.0,5.0,157,18
2025-02-28 00:00:00+00:00,40.0,2.0,146,9
2025-03-01 00:00:00+00:00,16.0,3.0,195,7
2025-03-02 00:00:00+00:00,4.0,4.0,39,5
2025-03-03 00:00:00+00:00,58.0,12.0,183,8
2025-03-04 00:00:00+00:00,47.0,6.0,90,14
2025-03-05 00:00:00+00:00,4.0,2.0,239,12
2025-03-06 00:00:00+00:00,24.0,4.0,97,4
2025-03-07 00:00:00+00:00,6.0,3.0,56,9
2025-03-08 00:00:00+00:00,1.0,1.0,15,2
2025-03-09 00:00:00+00:00,,,20,8
