time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-26 00:00:00+00:00,2,1,9.0,4.0
2025-05-27 00:00:00+00:00,6,3,1.0,1.0
2025-05-28 00:00:00+00:00,107,8,111.0,4.0
2025-05-29 00:00:00+00:00,53,5,118.0,9.0
2025-05-30 00:00:00+00:00,25,3,56.0,10.0
2025-05-31 00:00:00+00:00,2,2,1.0,1.0
2025-06-01 00:00:00+00:00,2,2,19.0,4.0
2025-06-02 00:00:00+00:00,31,5,106.0,5.0
2025-06-03 00:00:00+00:00,21,6,77.0,9.0
2025-06-04 00:00:00+00:00,65,6,217.0,9.0
2025-06-05 00:00:00+00:00,60,5,157.0,7.0
2025-06-06 00:00:00+00:00,14,4,60.0,8.0
2025-06-07 00:00:00+00:00,4,4,1.0,1.0
2025-06-08 00:00:00+00:00,1,1,,
