referrer,views_total,views_unique
github.com,27,7
jonescompneurolab.github.io,25,8
Google,24,7
hnn.brown.edu,10,7
joss.theoj.org,7,1
github-at-brown.github.io,5,1
mail.google.com,4,2
gemini.google.com,1,1
