time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-18 00:00:00+00:00,8,2,58,8
2023-09-19 00:00:00+00:00,8,2,34,7
2023-09-20 00:00:00+00:00,21,3,17,5
2023-09-21 00:00:00+00:00,19,4,38,8
2023-09-22 00:00:00+00:00,16,2,20,3
2023-09-23 00:00:00+00:00,20,2,11,3
2023-09-24 00:00:00+00:00,2,2,12,2
2023-09-25 00:00:00+00:00,43,4,55,6
2023-09-26 00:00:00+00:00,45,3,114,7
2023-09-27 00:00:00+00:00,23,2,62,10
2023-09-28 00:00:00+00:00,2,2,31,6
2023-09-29 00:00:00+00:00,1,1,14,6
2023-09-30 00:00:00+00:00,1,1,3,2
2023-10-01 00:00:00+00:00,9,3,6,4
