time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-07 00:00:00+00:00,3433,20,12,2
2026-09-08 00:00:00+00:00,397,198,84,6
2026-09-09 00:00:00+00:00,103,33,63,9
2026-09-10 00:00:00+00:00,476,49,183,12
2026-09-11 00:00:00+00:00,129,25,22,5
2026-09-12 00:00:00+00:00,49,27,6,1
2026-09-13 00:00:00+00:00,251,205,3,2
2026-09-14 00:00:00+00:00,2170,241,154,11
2026-09-15 00:00:00+00:00,91,29,34,9
2026-09-16 00:00:00+00:00,178,34,25,8
2026-09-17 00:00:00+00:00,277,41,130,10
2026-09-18 00:00:00+00:00,147,27,41,9
2026-09-19 00:00:00+00:00,440,157,14,2
2026-09-20 00:00:00+00:00,1091,449,12,8
