referrer,views_total,views_unique
github.com,115,17
scale-1.zettamodels.com,42,6
jonescompneurolab.github.io,39,8
Google,36,12
tool.beto.page,15,5
zettamodels.com,10,2
hnn.brown.edu,5,2
joss.theoj.org,3,2
dylansdaniels.github.io,3,1
summerofcode.withgoogle.com,3,1
