referrer,views_total,views_unique
github.com,180,17
Google,57,5
jonescompneurolab.github.io,51,3
chat.openai.com,18,1
mail.google.com,13,2
Bing,4,1
hnn.brown.edu,3,3
neurostars.org,3,1
DuckDuckGo,2,1
com.google.android.gm,1,1
